f_id,f_ori_name,f_eng_name,sci_name,langual,foodexcode,mainlevelcode,codlevel1,namelevel1,codsublevel,codlevel2,namelevel2,f_des_esp,f_des_ing,photo,edible_portion,f_origen,ALC,ALC_unit,ENERC,ENERC_unit,FAT,FAT_unit,PROT,PROT_unit,WATER,WATER_unit,CHO,CHO_unit,FIBT,FIBT_unit,STARCH,STARCH_unit,SUCS,SUCS_unit,SUGAR,SUGAR_unit,CHORL,CHORL_unit,F12:0,F12:0_unit,F14:0,F14:0_unit,F16:0,F16:0_unit,F18:0,F18:0_unit,F18:1CN9,F18:1CN9_unit,F18:2,F18:2_unit,F18:3,F18:3_unit,F20:4N6,F20:4N6_unit,F20:5,F20:5_unit,F22:6N3,F22:6N3_unit,FAMS,FAMS_unit,FAPU,FAPU_unit,FASAT,FASAT_unit,FATRS,FATRS_unit,BIOT,BIOT_unit,FOL,FOL_unit,NIAEQ,NIAEQ_unit,PANTAC,PANTAC_unit,RIBF,RIBF_unit,THIA,THIA_unit,VITA,VITA_unit,VITB12,VITB12_unit,VITB6,VITB6_unit,VITC,VITC_unit,VITD,VITD_unit,VITE,VITE_unit,CA,CA_unit,CU,CU_unit,FE,FE_unit,ID,ID_unit,K,K_unit,MG,MG_unit,NA,NA_unit,P,P_unit,SE,SE_unit,ZN,ZN_unit
2556,Vinagre de manzana,Apple vinegar,,A0302 A0722 A0735 A0852 A1200 B1245 C0167 E0123 F0014 G0014 H0148 J0104 K0004 M0102 M0130 N0036 N0040 P0024 R0001 Z0112,A044N,16,A042N,"Seasoning, sauces and condiments",53,A04QN,Condiments,,,,1.000000,BEDCA2,0,g,17,kJ,0,g,0.4,g,99,g,0.6,g,0,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0,g,0,g,0,g,,,,,0,ug,0,mg,,,0,mg,0,mg,0,ug,0,ug,0,mg,0,mg,0,ug,0,mg,15,mg,,,0.5,mg,0,ug,89,mg,22,mg,20,mg,32,mg,1,ug,0.1,mg
2557,Vinagre balsámico,Balsamic vinegar,,A0302 A0722 A0735 A0852 A1200 B1329 C0005 E0109 F0014 G0013 H0719 J0104 K0004 M0130 N0040 P0024 R0001 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,297.84,kJ,0,g,0.49,g,76.5,g,17.03,g,0,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0,g,0,g,0,g,,,,,,ug,,mg,,,,mg,,mg,0,ug,0,ug,,mg,0,mg,0,ug,,mg,27,mg,,,0.72,mg,,ug,112,mg,12,mg,23,mg,19,mg,,ug,0.08,mg
2558,Vainilla,Vanilla,vanilla planifolia,A0300 A0735 A0855 B1355 C0167 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024 Z0205 Z0215,,,,,,,,,,,1.000000,BEDCA2,0,g,219.14,kJ,0.06,g,0.06,g,87.2,g,12.7,g,0,g,0,g,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.01,g,0.004,g,0.01,g,,,,,0,ug,0.43,mg,,,0.095,mg,0.011,mg,0,ug,0,ug,0.026,mg,0,mg,0,ug,0,mg,11,mg,,,0.12,mg,,,148,mg,12,mg,9,mg,6,mg,0,ug,0.11,mg
2559,"Tomillo, seco","Thyme, dried",Thymus vulgaris l.,A0853 A1166 A1248 A1272 B2134 C0001 E0117 F0003 G0003 H0003 H0138 J0116 K0003 M0172 N0036 P0024 Z0204,,,,,,,,,,,1.000000,BEDCA2,0,g,1399.2,kJ,7.4,g,9.1,g,7.8,g,57.1,g,18.6,g,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,g,,g,,g,,,,,0,ug,4.94,mg,,,0.399,mg,0.513,mg,380,ug,0,ug,0,mg,0,mg,0,ug,0,mg,1890,mg,,,123.6,mg,,ug,814,mg,220,mg,55,mg,201,mg,,ug,,mg
2560,Tomate frito,"Tomato, fried",,A0663 A0705 A0731 A0825 A1009 A1281 B1276 C0165 E0144 F0003 G0003 H0212 H0221 H0367 J0003 K0004 M0156 N0042 P0024 R0001 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,350.7,kJ,6.4,g,1.5,g,85.3,g,5.2,g,1.6,g,,,,,,,0,mg,,g,,g,0.26,g,0.15,g,1.021,g,2.133,g,,g,,g,,g,,g,1.1,g,3.3,g,0.62,g,0.02,g,,,17.1,ug,0.76,mg,,,0.02,mg,0.08,mg,53,ug,0,ug,0.11,mg,17.5,mg,0.27,ug,0.58,mg,12.6,mg,,,0.51,mg,1.4,ug,280,mg,12.5,mg,340,mg,39,mg,0.95,ug,0.2,mg
2561,Tabasco,"Tabasco, sauce",,A0853 A1166 A1248 A1272 B2061 C0001 E0109 F0003 G0003 H0003 H0138 J0116 K0003 M0172 N0036 P0024 Z0204,A044Q,16,A042N,"Seasoning, sauces and condiments",53,A04QN,Condiments,,,,1.000000,BEDCA2,0,g,63.65,kJ,0.76,g,1.29,g,95.17,g,0.8,g,0.6,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.061,g,0.401,g,0.106,g,,,,,1,ug,0.178,mg,,,0.084,mg,0.032,mg,492,ug,0,ug,0.154,mg,4.5,mg,0,ug,0.01,mg,12,mg,,,1.16,mg,,ug,128,mg,12,mg,633,mg,23,mg,0.5,ug,0.16,mg
2562,Surimi,Surimi,,A0717 A0727 A0801 A1124 A1265 A1285 B1222 C0236 E0119 F0014 G0003 H0209 H0257 H0367 H0370 J0142 K0003 M0172 N0036 P0188 Z0112,A02KE,7,A026T,"Fish, seafood, amphibians, reptiles and invertebrates",16,A04NL,Fish and seafood processed,,,,1.000000,BEDCA2,0,g,379.5,kJ,0.7,g,14.7,g,76.8,g,6.1,g,,g,,,,,,,35,mg,,,,,,,,,,,,,,,,,,,,,0.15,g,0.13,g,0.18,g,,,,,1,ug,0.22,mg,,,0.04,mg,0.02,mg,0,ug,1,ug,,mg,,mg,,ug,0.85,mg,13,mg,,,0.3,mg,,,64,mg,14,mg,700,mg,60,mg,28.1,ug,0.1,mg
2563,Suplemento proteico,Protein supplement,,A0467 A0722 A0735 A0852 B1049 C0236 E0001 F0014 G0003 H0138 H0164 J0116 K0003 M0001 N0001 P0188 R0212 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,1639.75,kJ,4,g,87.75,g,4.42,g,0,g,0,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.671,g,1.729,g,0.871,g,,,,,200,ug,0.3,mg,,,0.1,mg,0.2,mg,0,ug,0,ug,,mg,0,mg,,ug,,mg,200,mg,,,16,mg,,ug,100,mg,40,mg,1188,mg,862,mg,,ug,4,mg
2564,"Sopa de sobre, sin reconstituir","Instant soup, dried",,A0467 A0722 A0735 A0865 A1061 B1217 C0001 E0149 F0014 G0014 H0138 H0152 H0171 H0212 J0116 K0001 M0172 N0036 P0024 R0212 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,1337.49,kJ,4.34,g,10.99,g,11.29,g,58.24,g,2.2,g,,,,,,,74,mg,,,,,,,,,,,,,,,,,,,,,1.66,g,0.44,g,1.74,g,,,,,3.42,ug,0.3,mg,,,,mg,0.01,mg,11.79,ug,2.3,ug,0.13,mg,0,mg,0,ug,0.27,mg,27.3,mg,,,2.1,mg,6.9,ug,319.2,mg,34.2,mg,613.2,mg,194.4,mg,63.2,ug,1.8,mg
2565,Sopa de sobre maravilla,"Instant soup with pasta, ""maravilla"" type",,A0722 A0735 A0768 A0865 A1104 A1276 B1312 C0203 E0144 F0001 G0001 H0191 H0212 H0348 H0349 H0367 H0590 H0753 J0116 K0004 M0186 M0197 N0036 N0042 P0024 R0001 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,1388.42,kJ,3.24,g,12.59,g,20,g,62.03,g,2.2,g,,,,,,,74,mg,,,,,,,,,,,,,,,,,,,,,1.31,g,0.63,g,1.29,g,,,,,2.43,ug,0.3,mg,,,,mg,0.01,mg,8.99,ug,3.91,ug,0.14,mg,0,mg,0,ug,0.1,mg,19.9,mg,,,2.17,mg,6.9,ug,118.9,mg,43.4,mg,312.9,mg,108.3,mg,63.2,ug,1.9,mg
2567,Pasta de sésamo,Tahini,Sesamum indicum l,A0853 A1166 A1248 A1272 B1179 C0001 E0101 F0003 G0003 H0003 H0138 J0116 K0003 M0172 N0036 P0024 Z0153 Z0204,,,,,,,,,,,1.000000,BEDCA2,0,g,2470.7,kJ,58,g,18.2,g,4.7,g,0.9,g,7.9,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,21.7,g,25.5,g,8.3,g,,,,,97,ug,5,mg,,,0.17,mg,0.93,mg,12,ug,0,ug,0.75,mg,0,mg,0,ug,2.53,mg,670,mg,,,10.4,mg,,ug,570,mg,370,mg,20,mg,720,mg,,ug,5.3,mg
2568,Seitán,Seitan,,A0467 A0722 A0735 A0861 A1240 B1312 C0005 E0147 F0003 G0001 H0001 J0003 K0003 M0001 N0001 P0024 R0345,A03TE,15,A03RQ,"Products for non-standard diets, food imitates and food supplements or fortifying agents",52,A03TD,Meat and dairy imitates,,,,1.000000,BEDCA2,0,g,516,kJ,2,g,24,g,72,g,2,g,,,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,"San jacobo, congelado","Breadcrumbed fried loin, ham and cheese",,A0467 A0722 A0735 A0861 B0001 C0005 E0147 F0014 G0001 H0143 H0186 H0191 H0367 J0142 K0003 M0159 N0039 P0024 R0212 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,991.68,kJ,13.34,g,4.14,g,52.8,g,25.16,g,4.52,g,,,,,,,31,mg,,,,,,,,,,,,,,,,,,,,,4.2,g,5.584,g,2.484,g,,,,,12.02,ug,4.9,mg,,,0.17,mg,0.42,mg,11.4,ug,13.41,ug,0.11,mg,0,mg,0.7,ug,0.67,mg,31.1,mg,,,0.97,mg,21.6,ug,214.3,mg,20.8,mg,493.3,mg,187.3,mg,10.2,ug,0.29,mg
2571,Comino,Cumin,Thymus vulgaris l.,A0853 A1166 A1248 A1272 B1274 C0001 E0117 F0003 G0003 H0003 H0138 J0116 K0003 M0172 N0036 P0024 Z0204,,,,,,,,,,,1.000000,BEDCA2,0,g,1747.8,kJ,18.2,g,17.8,g,8.1,g,45.4,g,10.5,g,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,g,,g,,g,,,,,0,ug,4.579,mg,,,0.327,mg,0.628,mg,127,ug,0,ug,0,mg,7.71,mg,0,ug,0,mg,931,mg,,,66.35,mg,,ug,1788,mg,356,mg,168,mg,499,mg,,ug,,mg
2572,Complejo vitaminico,Vitamin complex,,A0722 A0735 A0852 B1041 C0001 E0001 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0003 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,2361.22,kJ,45.93,g,20.15,g,,g,18.78,g,,g,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,8.16,g,26.71,g,11.03,g,,,,,11222,ug,1010.1,mg,,,89.78,mg,78.56,mg,44890,ug,56.12,ug,112.23,mg,3367,mg,561.16,ug,561.16,mg,,mg,,,785.63,mg,8417.5,ug,123.45,mg,,mg,,mg,,mg,2805.8,ug,1683.5,mg
2573,"Ajo, en polvo","Garlic, powder",,A0853 A1166 A1248 A1272 B1179 C0001 E0117 F0003 G0003 H0003 H0138 J0116 K0003 M0172 N0036 P0024 Z0204,,,,,,,,,,,1.000000,BEDCA2,0,g,1544.77,kJ,0.73,g,16.55,g,6.45,g,72.73,g,9,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.115,g,0.178,g,0.249,g,,,,,47,ug,1.458,mg,,,0.267,mg,0.15,mg,53,ug,0,ug,1.654,mg,1.2,mg,0,ug,0.67,mg,646,mg,,,8.68,mg,2.7,ug,1193,mg,264,mg,60,mg,414,mg,23.9,ug,2.99,mg
2574,Corteza de trigo,Wheat crusts,,A0722 A0735 A0852 A1009 A1293 B1232 C0155 E0147 F0014 G0029 H0138 H0263 H0367 J0173 K0031 M0172 N0036 P0188 R0212 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,2016.25,kJ,25.8,g,10.26,g,1.6,g,52.19,g,6.25,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,10.782,g,2.885,g,10.73,g,,,,,10.29,ug,3.8,mg,,,0.1,mg,0.1,mg,3.37,ug,0.24,ug,0.12,mg,0,mg,0,ug,1.74,mg,61.2,mg,,,15.3,mg,10,ug,349.5,mg,60.3,mg,1234.3,mg,199.7,mg,17.1,ug,1.9,mg
2575,Salsa de soja,"Soya, sauce",,A0722 A0735 A0859 A1276 B1452 C0005 E0139 F0001 G0003 H0338 J0110 K0001 M0187 N0036 P0024 R0001,A044R,16,A042N,"Seasoning, sauces and condiments",53,A04QN,Condiments,,,,1.000000,BEDCA2,0,g,265.5,kJ,0.1,g,8.7,g,65.08,g,6.7,g,1.6,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.017,g,0.044,g,0.011,g,,,,,11,ug,4.8,mg,,,0.13,mg,0.05,mg,0,ug,0,ug,0.2,mg,0,mg,0,ug,0,mg,19,mg,,,2.7,mg,,ug,360,mg,43,mg,5720,mg,210,mg,0.8,ug,0.2,mg
2577,Salsa de queso,cheese sauce,,A0286 A0735 A0862 B1201 C0235 E0119 F0014 G0001 H0143 H0148 H0227 H0263 H0367 J0123 K0001 M0001 N0001 P0024 Z0109,A043Y,16,A042N,"Seasoning, sauces and condiments",54,A04QL,Sauces,,,,1.000000,BEDCA2,0,g,458.6,kJ,6.1,g,5.3,g,77.03,g,8.4,g,0.5,g,,,,,,,29,mg,,,,,,,,,,,,,,,,,,,,,1.704,g,1.202,g,2.568,g,,,,,5,ug,1.4,mg,,,0.23,mg,0.04,mg,67,ug,0.5,ug,0.07,mg,1,mg,0.09,ug,0.29,mg,160,mg,,,0.1,mg,14.8,ug,170,mg,14,mg,460,mg,170,mg,3.2,ug,0.6,mg
2579,Salsa boloñesa,Bolognese sauce,,A0286 A0735 A0862 B1276 C0167 E0119 F0014 G0025 H0158 H0191 H0212 H0227 H0367 J0123 K0003 M0001 N0001 P0024 Z0109,,,,,,,,,,,1.000000,BEDCA2,0,g,604.5,kJ,11.1,g,8,g,76.4,g,3.4,g,1.1,g,,,,,,,25,mg,,,,,,,,,,,,,,,,,,,,,4.7,g,2.6,g,3.1,g,,,,,7,ug,3.2,mg,,,0.11,mg,0.07,mg,212.5,ug,0.8,ug,0.16,mg,4,mg,,ug,1.93,mg,23,mg,,,1.4,mg,4,ug,310,mg,14,mg,430,mg,79,mg,2,ug,1.7,mg
2580,Salsa bechamel,bechamel sauce,,A0286 A0735 A0862 B1201 C0235 E0119 F0014 G0014 H0146 H0184 H0227 H0367 J0123 K0003 M0001 N0001 P0024 Z0109,,,,,,,,,,,1.000000,BEDCA2,0,g,634.4,kJ,10.3,g,4.1,g,74.5,g,10.8,g,0.3,g,,,,,,,26,mg,,,,,,,,,,,,,,,,,,,,,3.5,g,1.8,g,4.4,g,,,,,4,ug,0.963,mg,,,0.18,mg,0.05,mg,127.83,ug,0.4,ug,0.06,mg,,mg,0.62,ug,0.71,mg,130,mg,,,0.2,mg,19,ug,160,mg,15,mg,400,mg,110,mg,1,ug,0.4,mg
2581,Salsa barbacoa,barbecue sauce,,A0286 A0735 A0862 B1276 C0159 E0119 F0014 G0001 H0148 H0158 H0166 H0200 H0212 H0227 H0367 J0123 K0001 M0001 N0001 P0024 Z0109,A045B,16,A042N,"Seasoning, sauces and condiments",53,A04QN,Condiments,,,,1.000000,BEDCA2,0,g,739.97,kJ,1.8,g,1.8,g,51,g,37.81,g,5.91,g,3.3,g,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.8,g,0.7,g,0.3,g,,,,,3,ug,1.2,mg,,,0.02,mg,0.03,mg,86.7,ug,0,ug,0.08,mg,7,mg,0,ug,6.6,mg,19,mg,,,0.9,mg,5.3,ug,170,mg,19,mg,810,mg,20,mg,1.3,ug,0.2,mg
2583,Salsa al curry,Curry sauce,curcuma longa,A0286 A0735 A0862 B1347 C0159 E0119 F0014 G0001 H0117 H0148 H0227 H0263 H0367 J0123 K0001 M0001 N0001 P0024 Z0109,,,,,,,,,,,1.000000,BEDCA2,0,g,325.93,kJ,2.3,g,0.7,g,87.9,g,9.1,g,0.3,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.7,g,0.1,g,1.3,g,,,,,6.9,ug,0.3,mg,,,0.03,mg,,mg,18.6,ug,0,ug,0.02,mg,,mg,0,ug,0.2,mg,30,mg,,,1.1,mg,1.6,ug,180,mg,18,mg,980,mg,31,mg,0.2,ug,0.2,mg
2584,Salsa agridulce,Sweet and sour sauce,,A0722 A0735 A0859 A1276 B0001 C0005 E0139 F0001 G0003 H0136 H0200 H0338 H0350 J0110 K0001 M0187 N0036 P0024 R0001,A045J,16,A042N,"Seasoning, sauces and condiments",53,A04QN,Condiments,,,,1.000000,BEDCA2,0,g,504.05,kJ,2.38,g,0.48,g,71.24,g,23.99,g,0.8,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.695,g,1.142,g,0.37,g,,,,,2,ug,0.2,mg,,,0.015,mg,0.027,mg,0,ug,0,ug,0.044,mg,0,mg,0,ug,0,mg,18,mg,,,0.85,mg,0.53,ug,66,mg,7,mg,353,mg,9,mg,,ug,0.08,mg
2585,Sal yodada,Iodized salt,,A0134 A0463 A0722 A0852 A1165 B1655 C0005 E0143 F0003 G0001 H0189 H0368 J0003 K0003 M0001 N0001 P0024 R0212 Z0112,A042R,16,A042N,"Seasoning, sauces and condiments",55,A04QJ,Seasonings and extracts,,,,1.000000,BEDCA2,0,g,0,kJ,0,g,0,g,,g,0,g,0,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0,g,0,g,0,g,,,,,0,ug,0,mg,,,0,mg,0,mg,0,ug,0,ug,0,mg,0,mg,0,ug,0,mg,29,mg,,,0.2,mg,600,ug,,mg,290,mg,38850,mg,8,mg,0.1,ug,,mg
2586,Romero,Rosemary,Rosmarinus officinalis,A0853 A1166 A1248 A1272 B1495 C0001 E0117 F0003 G0003 H0003 H0138 J0116 K0003 M0172 N0036 P0024 Z0204,A00YF,19,A00FJ,Vegetables and vegetable products,62,A00VQ,"Aromatic herbs or flowers, fresh",,,,1.000000,BEDCA2,0,g,1436.2,kJ,15.2,g,5,g,9.3,g,46.4,g,24.1,g,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,3.014,g,2.34,g,7.37,g,,,,,0,ug,1,mg,,,0,mg,0.5,mg,313,ug,0,ug,0,mg,50,mg,0,ug,0,mg,317,mg,,,28.9,mg,,,550,mg,150,mg,50,mg,50,mg,,,0.93,mg
2587,Rollito de primavera,Chinese spring roll,,A0467 A0722 A0735 A0861 B0001 C0005 E0147 F0014 G0001 H0152 H0191 H0212 H0367 J0142 K0003 M0159 N0039 P0024 R0345 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,1046.47,kJ,11.94,g,8.28,g,50.6,g,27.29,g,2.6,g,,,,,,,16,mg,,,,,,,,,,,,,,,,,,,,,3.036,g,5.601,g,2.116,g,,,,,8,ug,2.725,mg,,,0.077,mg,0.165,mg,1.2,ug,0.44,ug,0.167,mg,0,mg,0,ug,0.02,mg,40,mg,,,1.41,mg,2.7,ug,165,mg,18,mg,468,mg,85,mg,0,ug,0.62,mg
2588,Pudding de pasas,Raisin pudding,Vitis vinifera,A0285 A0735 A0864 B1312 C0208 E0134 F0014 G0014 H0147 H0158 H0184 H0186 H0229 H0271 H0319 J0120 J0131 K0003 M0116 N0001 P0024 Z0109,,,,,,,,,,,1.000000,BEDCA2,0,g,1239.5,kJ,9.7,g,4.6,g,35.5,g,47.2,g,3,g,,,,,,,45,mg,,,,,,,,,,,,,,,,,,,,,4,g,0.7,g,4.5,g,,,,,8,ug,1.7,mg,,,0.08,mg,0.08,mg,24.5,ug,0,ug,0.08,mg,,mg,0.2,ug,0.64,mg,79,mg,,,1.5,mg,2.8,ug,350,mg,27,mg,200,mg,76,mg,7,ug,0.5,mg
2589,"Pizza, precocinada","Pizza, precooked",,A0466 A0722 A0735 A0822 A1061 B1312 C0155 E0140 F0014 G0005 H0180 H0753 J0116 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,879.4,kJ,9.8,g,8.2,g,56,g,22.2,g,1.7,g,,,,,,,16,mg,0.1764,g,0.5096,g,2.421,g,1.029,g,2.901,g,2.009,g,0.0392,g,,,,,,,3.21,g,1.99,g,4.12,g,0.3038,g,,,24,ug,1.4,mg,,,0.23,mg,0.25,mg,90,ug,0.3,ug,0.11,mg,3,mg,,ug,0.54,mg,118,mg,,,1.3,mg,7.1,ug,201,mg,19,mg,520,mg,179,mg,4.6,ug,0.9,mg
2590,"Pimienta, negra",Black pepper,Piper nigrum,A0133 A0735 A0853 B1191 C0137 E0131 F0001 G0003 H0001 J0001 K0003 M0001 N0001 P0024 Z0051 Z0215,,,,,,,,,,./foodimages/pimienta_molida.jpg,1.000000,BEDCA2,0,g,230,kcal,3.3,g,11,g,18,g,38.3,g,26.5,g,0,g,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,1.01,g,1.13,g,0.98,g,,,,,10,ug,1.1,mg,,,0.24,mg,0.11,mg,19,ug,0,ug,0.34,mg,21,mg,0,ug,1.03,mg,437,mg,,,28.9,mg,,,1259,mg,194,mg,44,mg,173,mg,3,ug,1.42,mg
2591,"Pimienta, blanca",white pepper,Piper nigrum,A0133 A0735 A0853 B1141 C0138 E0131 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 Z0052 Z0215,,,,,,,,,,./foodimages/Pimienta_blanca-thumbnail.jpeg,1.000000,BEDCA2,0,g,232,kcal,2.1,g,10.4,g,17,g,42.4,g,26.2,g,0,g,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.79,g,0.62,g,0.63,g,,,,,10,ug,0.2,mg,,,0.13,mg,0.02,mg,0,ug,0,ug,0.34,mg,21,mg,0,ug,2.5,mg,266,mg,,,14.3,mg,,,73,mg,90,mg,5,mg,176,mg,3,ug,1.1,mg
2592,"Pimentón, en polvo","paprika, powder",capsicum annuum.,A0113 A0735 A0858 B1353 C0139 E0106 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 Z0205 Z0215,,,,,,,,,,./foodimages/pimenton.jpg,1.000000,BEDCA2,0,g,1378.6,kJ,13,g,14.8,g,11.24,g,38,g,20,g,0,g,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,1.695,g,7.766,g,2.14,g,,,,,0,ug,18.4,mg,,,1.74,mg,0.65,mg,6042,ug,0,ug,2.141,mg,0,mg,0,ug,9,mg,180,mg,,,23.6,mg,,,2340,mg,190,mg,34,mg,350,mg,4,ug,4.1,mg
2593,"Perejil, fresco","parsley, fresh",etroselinum crispum,A0113 A0731 A0826 B1550 C0144 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 Z0109 Z0205,,,,,,,,,,./foodimages/perejil.jpg,1.000000,BEDCA2,0,g,145,kJ,1.3,g,3,g,88,g,2.7,g,5,g,0.2,g,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,,g,,g,,g,,,,,170,ug,1.5,mg,,,0.05,mg,0.23,mg,673,ug,0,ug,0.09,mg,190,mg,0,ug,1.7,mg,200,mg,,,7.7,mg,6,ug,760,mg,23,mg,33,mg,64,mg,1.4,ug,0.7,mg
2594,"Patatas, fritas, chips",Chips,,A0706 A0735 A0852 A1009 A1293 B1218 C0308 E0150 F0014 G0029 H0138 H0367 J0116 J0173 K0031 M0172 N0036 P0188 R0212 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,2243.3,kJ,34.9,g,6.5,g,1.7,g,49.5,g,4,g,,,,,,,0,mg,0.035,g,0.141,g,6.371,g,1.901,g,10.243,g,14.819,g,1.302,g,,,,,,,11.08,g,14.52,g,7.7,g,0.3168,g,,,43,ug,4,mg,,,0.1,mg,0.17,mg,0,ug,0,ug,0.7,mg,10,mg,0,ug,4,mg,37,mg,,,2,mg,6,ug,1190,mg,50,mg,700,mg,130,mg,2.3,ug,0.7,mg
2596,Paella marinera,Seafood paella,,A0722 A0735 A0803 A1061 A1265 A1285 B1223 C0105 E0150 F0023 G0001 H0148 H0150 H0153 H0157 H0212 H0257 H0262 H0347 H0350 H0367 H0590 H0748 H0749 J0136 K0001 M0128 N0036 P0024 R0001 Z0112,,,,,,,,,,,1.000000,BEDCA2,0,g,510.5,kJ,0.62,g,3.55,g,68.7,g,25.13,g,2.03,g,,,,,,,17,mg,,,,,,,,,,,,,,,,,,,,,0.212,g,0.07,g,0.238,g,,,,,25.9,ug,3.01,mg,,,0.15,mg,0.18,mg,17.96,ug,21.3,ug,0.13,mg,2.8,mg,,ug,0.47,mg,20.3,mg,,,0.73,mg,11.2,ug,214.3,mg,23.2,mg,429.3,mg,204.2,mg,10.7,ug,0.19,mg
2597,Paella,Paella,,A0722 A0735 A0814 A1093 A1240 A1290 B1322 C0291 E0150 F0014 G0013 H0148 H0212 H0279 H0347 H0349 H0350 H0367 H0753 J0136 K0001 M0186 N0036 P0024 R0001,,,,,,,,,,,1.000000,BEDCA2,0,g,719.15,kJ,5.74,g,12.37,g,63.95,g,17.44,g,0.5,g,,,,,,,44.81,mg,,,,,,,,,,,,,,,,,,,,,2.98,g,0.75,g,1.1,g,,,,,11.75,ug,4.21,mg,,,0.1,mg,0.07,mg,11.12,ug,0.54,ug,0.25,mg,7.73,mg,,ug,0.63,mg,27.22,mg,,,1.28,mg,14.29,ug,123.81,mg,21.23,mg,47.83,mg,72.11,mg,0,ug,0.98,mg
2598,"Orégano, seco","oregano, dried",Origanum vulgare l,A0113 A0463 A0637 A0653 A0705 A0731 A0857 B1542 C0200 E0136 F0001 G0001 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA2,0,g,1739.74,kJ,10.3,g,11,g,9.93,g,68.92,g,42.8,g,40.1,g,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.7,g,5.2,g,2.7,g,,,,,0,ug,6.2,mg,,,0.528,mg,0.177,mg,690,ug,0,ug,1.044,mg,0,mg,0,ug,18.9,mg,1580,mg,,,44,mg,,,1670,mg,270,mg,15,mg,200,mg,5.9,ug,4.4,mg
2599,Nuez moscada,Nutmeg,Myristica fragrans,A0113 A0455 A0703 A0730 A0824 B1214 C0101 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,A018J,12,A011X,"Legumes, nuts, oilseeds and spices",38,A016S,Spices,,,,1.000000,BEDCA2,0,g,2279.63,kJ,36.3,g,5.8,g,6.2,g,49.29,g,20.8,g,0,g,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,3.2,g,0.35,g,25.9,g,,,,,76,ug,1.3,mg,,,0.06,mg,0.35,mg,10.2,ug,0,ug,0.3,mg,3,mg,0,ug,2.5,mg,184,mg,,,3,mg,,,350,mg,183,mg,16.2,mg,213,mg,1.6,ug,2.2,mg
